"dt_sin_pri","n.casos"
2019-12-29,3
2019-12-30,11
2019-12-31,6
2020-01-01,9
2020-01-02,9
2020-01-03,7
2020-01-04,8
2020-01-05,4
2020-01-06,6
2020-01-07,7
2020-01-08,8
2020-01-09,3
2020-01-10,8
2020-01-11,8
2020-01-12,4
2020-01-13,4
2020-01-14,4
2020-01-15,8
2020-01-16,3
2020-01-17,10
2020-01-18,3
2020-01-19,9
2020-01-20,2
2020-01-21,5
2020-01-22,3
2020-01-23,4
2020-01-24,10
2020-01-25,7
2020-01-26,5
2020-01-27,6
2020-01-28,9
2020-01-29,4
2020-01-30,8
2020-01-31,3
2020-02-01,16
2020-02-02,5
2020-02-03,7
2020-02-04,8
2020-02-05,5
2020-02-06,7
2020-02-07,5
2020-02-08,7
2020-02-09,14
2020-02-10,15
2020-02-11,4
2020-02-12,13
2020-02-13,12
2020-02-14,7
2020-02-15,13
2020-02-16,15
2020-02-17,18
2020-02-18,17
2020-02-19,14
2020-02-20,28
2020-02-21,15
2020-02-22,17
2020-02-23,17
2020-02-24,14
2020-02-25,23
2020-02-26,14
2020-02-27,17
2020-02-28,25
2020-02-29,18
2020-03-01,61
2020-03-02,46
2020-03-03,64
2020-03-04,46
2020-03-05,42
2020-03-06,68
2020-03-07,59
2020-03-08,84
2020-03-09,126
2020-03-10,176
2020-03-11,175
2020-03-12,229
2020-03-13,261
2020-03-14,313
2020-03-15,424
2020-03-16,496
2020-03-17,471
2020-03-18,546
2020-03-19,562
2020-03-20,784
2020-03-21,618
2020-03-22,598
2020-03-23,797
2020-03-24,715
2020-03-25,690
2020-03-26,722
2020-03-27,655
2020-03-28,629
2020-03-29,580
2020-03-30,639
2020-03-31,599
2020-04-01,851
2020-04-02,649
2020-04-03,635
2020-04-04,610
2020-04-05,598
2020-04-06,670
2020-04-07,606
2020-04-08,654
2020-04-09,646
2020-04-10,884
2020-04-11,627
2020-04-12,699
2020-04-13,746
2020-04-14,730
2020-04-15,883
2020-04-16,758
2020-04-17,836
2020-04-18,908
2020-04-19,837
2020-04-20,1254
2020-04-21,816
2020-04-22,886
2020-04-23,907
2020-04-24,972
2020-04-25,995
2020-04-26,862
2020-04-27,984
2020-04-28,871
2020-04-29,748
2020-04-30,990
2020-05-01,1449
2020-05-02,925
2020-05-03,959
2020-05-04,1058
2020-05-05,1072
2020-05-06,928
2020-05-07,981
2020-05-08,980
2020-05-09,926
2020-05-10,1353
2020-05-11,1080
2020-05-12,1026
2020-05-13,962
2020-05-14,974
2020-05-15,1201
2020-05-16,967
2020-05-17,970
2020-05-18,1108
2020-05-19,877
2020-05-20,1290
2020-05-21,888
2020-05-22,874
2020-05-23,799
2020-05-24,813
2020-05-25,1060
2020-05-26,863
2020-05-27,800
2020-05-28,868
2020-05-29,782
2020-05-30,838
2020-05-31,797
2020-06-01,1342
2020-06-02,827
2020-06-03,785
2020-06-04,830
2020-06-05,853
2020-06-06,779
2020-06-07,747
2020-06-08,850
2020-06-09,721
2020-06-10,951
2020-06-11,674
2020-06-12,709
2020-06-13,607
2020-06-14,632
2020-06-15,746
2020-06-16,603
2020-06-17,562
2020-06-18,585
2020-06-19,577
2020-06-20,695
2020-06-21,459
2020-06-22,503
2020-06-23,416
2020-06-24,346
2020-06-25,319
2020-06-26,290
2020-06-27,203
2020-06-28,162
2020-06-29,119
2020-06-30,66
2020-07-01,7
