"dt_sin_pri","n.casos"
2020-02-16,1
2020-02-19,1
2020-02-20,3
2020-02-22,2
2020-02-24,2
2020-02-25,1
2020-02-27,1
2020-02-28,6
2020-03-01,15
2020-03-02,11
2020-03-03,14
2020-03-04,11
2020-03-05,11
2020-03-06,24
2020-03-07,19
2020-03-08,31
2020-03-09,47
2020-03-10,62
2020-03-11,79
2020-03-12,95
2020-03-13,103
2020-03-14,149
2020-03-15,173
2020-03-16,210
2020-03-17,191
2020-03-18,221
2020-03-19,235
2020-03-20,329
2020-03-21,277
2020-03-22,296
2020-03-23,397
2020-03-24,359
2020-03-25,352
2020-03-26,377
2020-03-27,325
2020-03-28,313
2020-03-29,311
2020-03-30,348
2020-03-31,305
2020-04-01,419
2020-04-02,325
2020-04-03,322
2020-04-04,318
2020-04-05,332
2020-04-06,354
2020-04-07,328
2020-04-08,352
2020-04-09,352
2020-04-10,493
2020-04-11,349
2020-04-12,403
2020-04-13,432
2020-04-14,431
2020-04-15,534
2020-04-16,440
2020-04-17,531
2020-04-18,607
2020-04-19,493
2020-04-20,750
2020-04-21,487
2020-04-22,534
2020-04-23,534
2020-04-24,572
2020-04-25,598
2020-04-26,512
2020-04-27,562
2020-04-28,479
2020-04-29,463
2020-04-30,607
2020-05-01,847
2020-05-02,563
2020-05-03,599
2020-05-04,662
2020-05-05,652
2020-05-06,556
2020-05-07,612
2020-05-08,602
2020-05-09,609
2020-05-10,822
2020-05-11,649
2020-05-12,616
2020-05-13,589
2020-05-14,588
2020-05-15,705
2020-05-16,607
2020-05-17,607
2020-05-18,651
2020-05-19,518
2020-05-20,743
2020-05-21,512
2020-05-22,489
2020-05-23,451
2020-05-24,459
2020-05-25,590
2020-05-26,471
2020-05-27,423
2020-05-28,485
2020-05-29,421
2020-05-30,432
2020-05-31,433
2020-06-01,656
2020-06-02,422
2020-06-03,386
2020-06-04,433
2020-06-05,450
2020-06-06,385
2020-06-07,369
2020-06-08,413
2020-06-09,363
2020-06-10,435
2020-06-11,359
2020-06-12,337
2020-06-13,291
2020-06-14,304
2020-06-15,318
2020-06-16,281
2020-06-17,245
2020-06-18,252
2020-06-19,213
2020-06-20,273
2020-06-21,171
2020-06-22,211
2020-06-23,175
2020-06-24,155
2020-06-25,157
2020-06-26,137
2020-06-27,95
2020-06-28,78
2020-06-29,70
2020-06-30,64
2020-07-01,42
2020-07-02,29
2020-07-03,11
2020-07-04,13
2020-07-05,4
