"dt_notific","n.notific"
2019-12-31,1
2020-01-02,5
2020-01-03,7
2020-01-05,1
2020-01-06,6
2020-01-07,5
2020-01-08,7
2020-01-09,4
2020-01-10,5
2020-01-12,1
2020-01-13,10
2020-01-14,7
2020-01-15,4
2020-01-16,7
2020-01-17,6
2020-01-19,1
2020-01-20,9
2020-01-21,3
2020-01-22,4
2020-01-23,6
2020-01-24,3
2020-01-25,1
2020-01-27,9
2020-01-28,4
2020-01-29,8
2020-01-30,5
2020-01-31,7
2020-02-01,1
2020-02-02,4
2020-02-03,5
2020-02-04,8
2020-02-05,6
2020-02-06,2
2020-02-07,10
2020-02-10,12
2020-02-11,9
2020-02-12,6
2020-02-13,7
2020-02-14,11
2020-02-15,1
2020-02-16,1
2020-02-17,12
2020-02-18,14
2020-02-19,13
2020-02-20,18
2020-02-21,13
2020-02-22,3
2020-02-23,1
2020-02-24,14
2020-02-25,4
2020-02-26,28
2020-02-27,26
2020-02-28,16
2020-02-29,2
2020-03-01,3
2020-03-02,20
2020-03-03,18
2020-03-04,17
2020-03-05,17
2020-03-06,14
2020-03-07,7
2020-03-08,5
2020-03-09,40
2020-03-10,9
2020-03-11,23
2020-03-12,30
2020-03-13,48
2020-03-14,20
2020-03-15,31
2020-03-16,86
2020-03-17,103
2020-03-18,172
2020-03-19,267
2020-03-20,499
2020-03-21,287
2020-03-22,204
2020-03-23,682
2020-03-24,594
2020-03-25,620
2020-03-26,722
2020-03-27,769
2020-03-28,388
2020-03-29,331
2020-03-30,1065
2020-03-31,838
2020-04-01,845
2020-04-02,767
2020-04-03,667
2020-04-04,420
2020-04-05,319
2020-04-06,999
2020-04-07,729
2020-04-08,693
2020-04-09,679
2020-04-10,431
2020-04-11,404
2020-04-12,345
2020-04-13,883
2020-04-14,784
2020-04-15,791
2020-04-16,690
2020-04-17,702
2020-04-18,463
2020-04-19,388
2020-04-20,853
2020-04-21,558
2020-04-22,1113
2020-04-23,966
2020-04-24,977
2020-04-25,620
2020-04-26,511
2020-04-27,1374
2020-04-28,919
2020-04-29,1161
2020-04-30,1077
2020-05-01,777
2020-05-02,647
2020-05-03,524
2020-05-04,1345
2020-05-05,1123
2020-05-06,1088
2020-05-07,966
2020-05-08,955
2020-05-09,601
2020-05-10,518
2020-05-11,1382
2020-05-12,1184
2020-05-13,1038
2020-05-14,1178
2020-05-15,1035
2020-05-16,568
2020-05-17,580
2020-05-18,1383
2020-05-19,1296
2020-05-20,1120
2020-05-21,1071
2020-05-22,1182
2020-05-23,696
2020-05-24,524
2020-05-25,1123
2020-05-26,1167
2020-05-27,1237
2020-05-28,1057
2020-05-29,982
2020-05-30,709
2020-05-31,525
2020-06-01,1377
2020-06-02,1067
2020-06-03,1048
2020-06-04,881
2020-06-05,952
2020-06-06,526
2020-06-07,543
2020-06-08,1099
2020-06-09,983
2020-06-10,1023
2020-06-11,782
2020-06-12,837
2020-06-13,481
2020-06-14,333
2020-06-15,954
2020-06-16,849
2020-06-17,752
2020-06-18,506
