"estimate","lower","upper","onset_date","n.reported"
8,8,8,2020-05-31,8
15,15,15,2020-06-01,15
10,10,11,2020-06-02,10
9,9,10,2020-06-03,9
8,8,10,2020-06-04,8
9,9,11,2020-06-05,9
12,12,14,2020-06-06,12
13,13,15,2020-06-07,13
13,13,15,2020-06-08,13
16,16,19,2020-06-09,16
10,10,13,2020-06-10,10
12,11,15,2020-06-11,11
13,12,16,2020-06-12,12
18,17,21,2020-06-13,17
13,12,16,2020-06-14,12
13,12,16,2020-06-15,12
19,18,22,2020-06-16,18
12,11,16,2020-06-17,11
14,13,18,2020-06-18,13
18,16,21,2020-06-19,16
21,19,24,2020-06-20,19
19,17,22,2020-06-21,17
21,19,24,2020-06-22,19
16,14,20,2020-06-23,14
11,9,16,2020-06-24,9
17,14,21,2020-06-25,14
20,17,25,2020-06-26,17
21,18,26,2020-06-27,17
14,10,19,2020-06-28,9
21,17,28,2020-06-29,15
19,14,26,2020-06-30,11
20,14,27,2020-07-01,10
25,18,34,2020-07-02,13
25,17,35,2020-07-03,10
29,21,41,2020-07-04,13
24,15,37,2020-07-05,6
24,14,38,2020-07-06,3
22,11,37,2020-07-07,NA
23,11.9750000000002,39.0249999999996,2020-07-08,NA
23,11,42,2020-07-09,NA
