"estimate","lower","upper","onset_date","n.reported"
9,9,9,2020-05-16,9
6,6,7,2020-05-17,6
6,6,8,2020-05-18,6
7,7,9,2020-05-19,7
10,10,12,2020-05-20,10
3,3,5,2020-05-21,3
9,9,11,2020-05-22,9
2,2,4,2020-05-23,2
10,10,13,2020-05-24,10
8,8,11,2020-05-25,8
2,2,5,2020-05-26,2
8,8,11,2020-05-27,8
6,6,9,2020-05-28,6
11,10,13,2020-05-29,10
7,6,9,2020-05-30,6
9,8,11,2020-05-31,8
16,15,19,2020-06-01,15
11,10,14,2020-06-02,10
9,8,12,2020-06-03,8
9,8,12,2020-06-04,8
10,9,13,2020-06-05,9
12,11,16,2020-06-06,11
12,11,16,2020-06-07,11
14,12,18,2020-06-08,12
18,16,22,2020-06-09,16
12,10,16,2020-06-10,10
14,11,18,2020-06-11,11
12,9,17,2020-06-12,9
19,16,24,2020-06-13,16
15,12,21,2020-06-14,11
14,10,20,2020-06-15,9
16,12,22,2020-06-16,10
13,8,20,2020-06-17,6
15,10,22,2020-06-18,7
14,8,22,2020-06-19,5
15,9,24,2020-06-20,5
13,6,22,2020-06-21,1
13,6,24,2020-06-22,1
13,5,24,2020-06-23,NA
14,5,26,2020-06-24,NA
