"estimate","lower","upper","onset_date","n.reported"
24,24,24,2020-06-07,24
33,33,33,2020-06-08,33
45,45,45,2020-06-09,45
37,37,37,2020-06-10,37
28,28,28,2020-06-11,28
24,24,24,2020-06-12,24
36,36,36,2020-06-13,36
25,25,25,2020-06-14,25
37,37,38,2020-06-15,37
20,20,21,2020-06-16,20
26,26,28,2020-06-17,26
21,21,23,2020-06-18,21
26,26,28,2020-06-19,26
18,18,20,2020-06-20,18
26,26,29,2020-06-21,26
28,27,30,2020-06-22,27
24,23,27,2020-06-23,23
21,20,24,2020-06-24,20
16,15,19,2020-06-25,15
13,12,17,2020-06-26,12
18,16,21,2020-06-27,16
15,13,18,2020-06-28,13
21,19,24,2020-06-29,19
17,15,21,2020-06-30,15
12,10,15,2020-07-01,10
13,11,17,2020-07-02,11
11,9,15,2020-07-03,9
16,14,20,2020-07-04,14
10,8,14,2020-07-05,8
15,13,19,2020-07-06,13
15,12,19,2020-07-07,12
16,13,20,2020-07-08,13
21,18,25,2020-07-09,18
9,6,13,2020-07-10,6
12,9,16,2020-07-11,9
13,10,18,2020-07-12,10
9,6,14,2020-07-13,6
15,12,20,2020-07-14,11
10,6,16,2020-07-15,5
14,8,22,2020-07-16,5
