"estimate","lower","upper","onset_date","n.reported"
56,56,56,2020-05-24,56
78,78,78,2020-05-25,78
44,44,44,2020-05-26,44
53,53,53,2020-05-27,53
54,54,54,2020-05-28,54
47,47,47,2020-05-29,47
42,42,42,2020-05-30,42
32,32,32,2020-05-31,32
36,36,36,2020-06-01,36
41,41,42,2020-06-02,41
26,26,27,2020-06-03,26
46,46,48,2020-06-04,46
32,32,34,2020-06-05,32
36,36,39,2020-06-06,36
22,21,24,2020-06-07,21
23,22,26,2020-06-08,22
35,33,38,2020-06-09,33
29,27,32,2020-06-10,27
23,21,27,2020-06-11,21
20,18,24,2020-06-12,18
27,25,32,2020-06-13,25
22,19,26,2020-06-14,19
25,22,29,2020-06-15,22
14,11,18,2020-06-16,11
22,19,26,2020-06-17,19
18,15,22,2020-06-18,15
20,17,25,2020-06-19,17
12,8,16,2020-06-20,8
22,19,27,2020-06-21,18
23,20,28,2020-06-22,19
20,16,25,2020-06-23,15
21,17,26,2020-06-24,16
17,13,22,2020-06-25,12
17,13,22,2020-06-26,12
17,13,22,2020-06-27,12
13,9,19,2020-06-28,8
20,16,26,2020-06-29,14
16,12,22,2020-06-30,10
15,10,22,2020-07-01,8
11,4,20,2020-07-02,NA
