"estimate","lower","upper","onset_date","n.reported"
58,58,58,2020-04-26,58
83,83,85,2020-04-27,83
84,83,88,2020-04-28,83
80,78,84,2020-04-29,78
97,94,103,2020-04-30,93
167,162,174,2020-05-01,160
90,86,96,2020-05-02,85
77,73,82,2020-05-03,72
97,93,103,2020-05-04,91
102,97,109,2020-05-05,95
94,89,101,2020-05-06,86
82,76.9750000000002,88,2020-05-07,74
88,83,96,2020-05-08,80
93,87,101,2020-05-09,83
129,122,138,2020-05-10,116
76,70,84,2020-05-11,66
72,66,79,2020-05-12,62
67,61,74,2020-05-13,57
67,60,74,2020-05-14,56
71,64,79,2020-05-15,59
60,53,69,2020-05-16,48
71,64,81,2020-05-17,57
61,54,70,2020-05-18,47
50,42,59,2020-05-19,36
68,59,78,2020-05-20,50
40,32,50,2020-05-21,25
57,48,68,2020-05-22,39
28,20,38,2020-05-23,14
26,18,36,2020-05-24,11
56,45,69,2020-05-25,31
48,36,63,2020-05-26,20
47,33,64,2020-05-27,15
73,54,96,2020-05-28,26
56,38,80,2020-05-29,13
47,29,70,2020-05-30,7
51,31,77,2020-05-31,9
39,20,68,2020-06-01,1
43,22,80,2020-06-02,3
42,18,84,2020-06-03,1
41,14,94.0249999999996,2020-06-04,NA
