"estimate","lower","upper","onset_date","n.reported"
7,7,7,2020-05-08,7
10,10,11,2020-05-09,10
6,6,7,2020-05-10,6
9,9,10,2020-05-11,9
8,8,9,2020-05-12,8
7,7,8,2020-05-13,7
7,7,9,2020-05-14,7
13,13,16,2020-05-15,13
15,15,18,2020-05-16,15
12,12,15,2020-05-17,12
16,16,19,2020-05-18,16
5,5,8,2020-05-19,5
8,8,11,2020-05-20,8
6,6,9,2020-05-21,6
8,8,11,2020-05-22,8
9,9,12,2020-05-23,9
11,10,13,2020-05-24,10
12,11,14,2020-05-25,11
14,13,17,2020-05-26,13
15,14,18,2020-05-27,14
20,19,23,2020-05-28,19
11,10,15,2020-05-29,10
19,18,23,2020-05-30,18
17,15,20,2020-05-31,15
18,16,22,2020-06-01,16
12,10,16,2020-06-02,10
16,13,20,2020-06-03,13
14,11,19,2020-06-04,11
22,18,27,2020-06-05,17
17,13,23,2020-06-06,11
16,11,23,2020-06-07,8
16,10,24,2020-06-08,7
16,9,25,2020-06-09,5
18,10,27,2020-06-10,5
17,9,27,2020-06-11,3
15,6,26,2020-06-12,NA
18,9,31,2020-06-13,2
17,7,31,2020-06-14,NA
17,7,33,2020-06-15,NA
17,7,34,2020-06-16,NA
