"estimate","lower","upper","onset_date","n.reported"
39,39,39,2020-05-11,39
35,35,36,2020-05-12,35
25,25,26,2020-05-13,25
26,26,28,2020-05-14,26
41,41,44,2020-05-15,41
40,40,43,2020-05-16,40
24,24,27,2020-05-17,24
39,39,42,2020-05-18,39
25,25,28,2020-05-19,25
33,33,36,2020-05-20,33
22,22,25,2020-05-21,22
22,22,25,2020-05-22,22
24,24,27,2020-05-23,24
26,25,29,2020-05-24,25
33,32,36,2020-05-25,32
23,22,26,2020-05-26,22
23,22,26,2020-05-27,22
33,32,37,2020-05-28,32
43,42,47,2020-05-29,42
29,28,33,2020-05-30,28
27,26,31,2020-05-31,26
48,46,52,2020-06-01,46
30,28,34,2020-06-02,28
36,34,40,2020-06-03,34
34,32,39,2020-06-04,32
45,42,50,2020-06-05,42
32,29,37,2020-06-06,29
36,33,41,2020-06-07,32
43,39,50,2020-06-08,38
36,31,42,2020-06-09,29
44,39,52,2020-06-10,35
38,32,46,2020-06-11,28
27,20,36,2020-06-12,15
30,23,40,2020-06-13,16
31,23,41,2020-06-14,15
26,17,37,2020-06-15,8
22,12,35,2020-06-16,2
24,12,39,2020-06-17,2
25,12,41,2020-06-18,1
26,11,43,2020-06-19,NA
