"estimate","lower","upper","onset_date","n.reported"
13,13,13,2020-05-10,13
8,8,12,2020-05-11,8
5,5,9,2020-05-12,5
7,7,11,2020-05-13,7
6,6,10,2020-05-14,6
8,7,11,2020-05-15,7
9,8,12,2020-05-16,8
9,8,13,2020-05-17,8
9,8,13,2020-05-18,8
6,5,10,2020-05-19,5
7,6,11,2020-05-20,6
9,8,13,2020-05-21,8
9,8,13,2020-05-22,8
6,5,10,2020-05-23,5
10,9,15,2020-05-24,9
9,8,14,2020-05-25,8
9,8,14,2020-05-26,8
16,14,21,2020-05-27,14
16,14,21,2020-05-28,14
16,14,21,2020-05-29,14
10,8,15,2020-05-30,8
13,11,18,2020-05-31,11
16,14,22,2020-06-01,14
13,11,19,2020-06-02,11
13,10,18,2020-06-03,10
15,12,20,2020-06-04,12
15,12,21,2020-06-05,12
11,8,17,2020-06-06,8
7,4,13,2020-06-07,4
16,12,22,2020-06-08,12
15,12,22,2020-06-09,11
12,8,19,2020-06-10,7
18,14,26,2020-06-11,12
14,9,22,2020-06-12,7
15,10,23,2020-06-13,7
13,7,22,2020-06-14,4
11,5,21,2020-06-15,1
14,8,25,2020-06-16,3
12,5,23,2020-06-17,NA
13,5,25,2020-06-18,NA
