"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-07,NA
0,0,1,2020-05-08,2
4,4,5,2020-05-09,NA
2,2,3,2020-05-10,4
1,1,2,2020-05-11,2
1,1,2,2020-05-12,1
2,2,3,2020-05-13,1
3,3,4,2020-05-14,2
3,3,4,2020-05-15,3
1,1,3,2020-05-16,3
3,3,5,2020-05-17,1
0,0,2,2020-05-18,3
1,1,3,2020-05-19,NA
3,3,5,2020-05-20,1
3,3,5,2020-05-21,3
0,0,2,2020-05-22,3
3,3,5,2020-05-23,NA
1,1,3,2020-05-24,3
1,1,3,2020-05-25,1
4,4,7,2020-05-26,1
2,2,5,2020-05-27,4
5,5,8,2020-05-28,2
8,7,11,2020-05-29,5
3,2,7,2020-05-30,7
5,4,9,2020-05-31,2
3,2,7,2020-06-01,4
6,4,10,2020-06-02,2
5,3,10,2020-06-03,4
8,5,13,2020-06-04,3
3,0,8,2020-06-05,5
3,0,9,2020-06-06,NA
6,2,13,2020-06-07,NA
5,2,13,2020-06-08,2
6,2,15,2020-06-09,1
5,1,15,2020-06-10,1
5,1,17,2020-06-11,NA
5,1,20,2020-06-12,NA
7,2,24,2020-06-13,NA
6,1,25,2020-06-14,1
6,0,27,2020-06-15,NA
