"estimate","lower","upper","onset_date","n.reported"
9,9,9,2020-05-14,9
9,9,9,2020-05-15,9
10,10,11,2020-05-16,10
7,7,8,2020-05-17,7
10,10,11,2020-05-18,10
4,4,6,2020-05-19,4
12,12,14,2020-05-20,12
9,9,11,2020-05-21,9
6,6,8,2020-05-22,6
12,12,14,2020-05-23,12
7,7,9,2020-05-24,7
6,6,8,2020-05-25,6
3,3,5,2020-05-26,3
6,6,8,2020-05-27,6
11,11,14,2020-05-28,11
11,10,13,2020-05-29,10
10,9,12,2020-05-30,9
7,6,10,2020-05-31,6
18,17,21,2020-06-01,17
11,10,14,2020-06-02,10
14,13,18,2020-06-03,13
17,15,20,2020-06-04,15
20,18,24,2020-06-05,18
20,17,24,2020-06-06,17
11,8,15,2020-06-07,8
24,20,29,2020-06-08,20
16,13,22,2020-06-09,12
25,20,31,2020-06-10,19
23,18,31,2020-06-11,16
21,15,29,2020-06-12,11
31,23,42,2020-06-13,17
27,18,39,2020-06-14,10
30,20,44,2020-06-15,11
29,18,44,2020-06-16,8
22,11,38,2020-06-17,1
25,14,43,2020-06-18,3
23,11,43.0249999999996,2020-06-19,NA
24,11,47,2020-06-20,NA
25,11,52,2020-06-21,1
25,10,54,2020-06-22,NA
