"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-31,1
4,4,4,2020-06-01,4
1,1,1,2020-06-02,1
3,3,3,2020-06-03,3
4,4,4,2020-06-04,4
3,3,3,2020-06-05,3
2,2,2,2020-06-06,2
3,3,3,2020-06-07,3
3,3,3,2020-06-08,3
5,5,5,2020-06-09,5
2,2,2,2020-06-10,2
3,3,4,2020-06-11,3
5,5,6,2020-06-12,5
4,4,5,2020-06-13,4
5,5,6,2020-06-14,5
5,5,6,2020-06-15,5
3,3,5,2020-06-16,3
4,4,6,2020-06-17,4
8,8,10,2020-06-18,8
7,7,9,2020-06-19,7
6,6,9,2020-06-20,6
7,6,9,2020-06-21,6
9,8,11,2020-06-22,8
8,7,11,2020-06-23,7
8,7,11,2020-06-24,7
11,10,14,2020-06-25,10
7,6,10,2020-06-26,6
8,7,11,2020-06-27,7
8,7,11,2020-06-28,7
8,7,12,2020-06-29,7
8,7,12,2020-06-30,7
14,12,18,2020-07-01,12
14,12,18,2020-07-02,12
11,9,15,2020-07-03,9
6,4,10,2020-07-04,4
8,5,13,2020-07-05,5
11,8,17,2020-07-06,8
16,12,22,2020-07-07,11
9,4,16,2020-07-08,3
19,13,29,2020-07-09,10
