"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-06-07,2
2,2,2,2020-06-08,2
2,2,2,2020-06-09,2
1,1,1,2020-06-10,1
0,0,0,2020-06-11,NA
5,5,5,2020-06-12,5
3,3,3,2020-06-13,3
0,0,0,2020-06-14,NA
9,9,9,2020-06-15,9
3,3,3,2020-06-16,3
3,3,5,2020-06-17,3
2,2,4,2020-06-18,2
4,4,6,2020-06-19,4
6,5,8,2020-06-20,5
4,3,6,2020-06-21,3
6,5,8,2020-06-22,5
4,3,7,2020-06-23,3
6,5,9,2020-06-24,5
8,7,11,2020-06-25,7
4,3,7,2020-06-26,3
6,5,9,2020-06-27,5
1,0,4,2020-06-28,NA
6,5,10,2020-06-29,5
3,2,7,2020-06-30,2
4,3,8,2020-07-01,3
5,4,10,2020-07-02,4
5,3,9,2020-07-03,3
11,9,16,2020-07-04,9
4,2,9,2020-07-05,2
8,5,13,2020-07-06,5
7,4,13,2020-07-07,4
9,6,15,2020-07-08,6
5,2,11,2020-07-09,2
4,1,9,2020-07-10,1
4,1,10,2020-07-11,1
4,1,9,2020-07-12,1
4,1,10,2020-07-13,1
4,1,10,2020-07-14,1
3,0,9,2020-07-15,NA
3,0,10,2020-07-16,NA
