"estimate","lower","upper","onset_date","n.reported"
6,6,6,2020-04-30,6
3,3,4,2020-05-01,3
4,4,6,2020-05-02,4
5,5,7,2020-05-03,5
9,9,11,2020-05-04,9
5,5,7,2020-05-05,5
5,5,7,2020-05-06,5
5,5,7,2020-05-07,5
7,7,10,2020-05-08,7
7,7,10,2020-05-09,7
12,12,15,2020-05-10,12
7,7,10,2020-05-11,7
3,3,6,2020-05-12,3
9,9,13,2020-05-13,9
16,15,19,2020-05-14,15
18,17,22,2020-05-15,17
12,11,16,2020-05-16,11
9,8,12,2020-05-17,8
12,11,16,2020-05-18,11
7,6,11,2020-05-19,6
7,6,11,2020-05-20,6
13,11,17,2020-05-21,11
12,10,17,2020-05-22,10
15,12,20,2020-05-23,12
13,10,18,2020-05-24,10
16,12,21,2020-05-25,12
10,6,16,2020-05-26,6
11,8,17,2020-05-27,7
10,6,16,2020-05-28,5
11,7,18,2020-05-29,6
8,4,15,2020-05-30,3
8,3,15,2020-05-31,2
9,5,17,2020-06-01,3
9,4,17,2020-06-02,2
7,1,15,2020-06-03,NA
7,1,16,2020-06-04,NA
7,1,17,2020-06-05,NA
7,1,18,2020-06-06,NA
7,1,20,2020-06-07,NA
7,1,21,2020-06-08,NA
