"dt_evoluca","n.casos"
2020-04-15,1
2020-05-02,1
2020-05-16,1
2020-05-18,1
2020-05-23,1
2020-05-24,1
2020-05-25,1
2020-05-29,1
2020-05-31,2
2020-06-01,2
2020-06-03,3
2020-06-06,1
2020-06-07,1
2020-06-08,1
2020-06-09,2
2020-06-10,1
2020-06-12,4
2020-06-13,3
2020-06-15,9
2020-06-16,3
2020-06-17,2
2020-06-18,2
2020-06-19,1
2020-06-20,5
2020-06-21,2
2020-06-22,4
2020-06-23,2
2020-06-24,5
2020-06-25,5
2020-06-26,2
2020-06-27,2
2020-06-29,4
2020-07-01,2
2020-07-02,4
2020-07-04,4
2020-07-06,3
2020-07-08,2
2020-07-11,1
2020-07-12,1
2020-07-13,1
