"dt_notific","n.notific"
2020-01-07,1
2020-03-20,1
2020-03-24,1
2020-03-26,3
2020-03-27,3
2020-03-29,1
2020-04-02,1
2020-04-04,1
2020-04-07,2
2020-04-11,1
2020-04-14,2
2020-04-20,1
2020-04-22,1
2020-04-29,1
2020-05-09,2
2020-05-11,1
2020-05-12,1
2020-05-15,2
2020-05-18,1
2020-05-20,2
2020-05-21,1
2020-05-22,1
2020-05-23,1
2020-05-25,2
2020-05-31,1
2020-06-01,1
2020-06-02,1
2020-06-03,3
2020-06-04,1
2020-06-05,5
2020-06-07,1
2020-06-08,5
2020-06-09,3
2020-06-10,3
2020-06-11,1
2020-06-12,3
2020-06-13,2
2020-06-15,2
2020-06-17,2
2020-06-18,4
2020-06-19,1
2020-06-20,4
2020-06-21,1
2020-06-22,2
2020-06-23,1
2020-06-24,4
2020-06-25,5
2020-06-26,1
2020-06-27,2
2020-06-29,3
2020-06-30,2
2020-07-04,1
