"estimate","lower","upper","onset_date","n.reported"
161,161,161,2020-05-16,161
154,149,163,2020-05-17,147
216,206,228,2020-05-18,201
145,137,157,2020-05-19,132
286,272,302,2020-05-20,258
147,138,159,2020-05-21,129
158,148,170,2020-05-22,137
137,127,149,2020-05-23,116
148,137,162,2020-05-24,122
213,198,230,2020-05-25,173
138,126,153,2020-05-26,107
142,129,158,2020-05-27,108
164,150,181.025,2020-05-28,122
127,114,143,2020-05-29,90
160,144,179,2020-05-30,111
112,97,130,2020-05-31,70
245,222,271,2020-06-01,159
169,149,193,2020-06-02,102
115,97,135,2020-06-03,63
145,125,168,2020-06-04,79
140,119,164,2020-06-05,70
175,150,205,2020-06-06,86
168,141,197,2020-06-07,75
195,166,229,2020-06-08,84
155,126,188,2020-06-09,56
229,192,272,2020-06-10,85
135,105,170.025,2020-06-11,37
171,136,212,2020-06-12,49
170,134,215,2020-06-13,42
179,140,228,2020-06-14,39
190,145,245,2020-06-15,36
196,147,255,2020-06-16,33
170,122,231.025,2020-06-17,22
150,103,215,2020-06-18,13
183,123.975,263,2020-06-19,17
156,97,241,2020-06-20,7
159,91,262,2020-06-21,4
186.5,98,343,2020-06-22,4
196,87,429,2020-06-23,2
190,70,514,2020-06-24,NA
