"estimate","lower","upper","onset_date","n.reported"
7,7,7,2020-06-01,7
7,7,8,2020-06-02,7
2,2,3,2020-06-03,2
6,6,7,2020-06-04,6
5,5,6,2020-06-05,5
2,2,4,2020-06-06,2
2,2,4,2020-06-07,2
5,5,7,2020-06-08,5
5,5,7,2020-06-09,5
7,7,9,2020-06-10,7
3,3,5,2020-06-11,3
2,2,4,2020-06-12,2
2,2,5,2020-06-13,2
3,3,6,2020-06-14,3
1,1,4,2020-06-15,1
3,2,5,2020-06-16,2
4,3,7,2020-06-17,3
7,6,10,2020-06-18,6
3,2,6,2020-06-19,2
8,7,12,2020-06-20,7
1,0,5,2020-06-21,NA
4,2,7,2020-06-22,2
5,3,9,2020-06-23,3
7,5,12,2020-06-24,5
5,3,10,2020-06-25,3
6,3,10,2020-06-26,3
4,1,9,2020-06-27,1
5,2,10,2020-06-28,2
5,2,11,2020-06-29,2
6,2,11,2020-06-30,2
4,0,10,2020-07-01,NA
5,1,11,2020-07-02,1
5,2,12,2020-07-03,1
4,0,11,2020-07-04,NA
4,0,12,2020-07-05,NA
4,0,12,2020-07-06,NA
4,0,13,2020-07-07,NA
4,0,13,2020-07-08,NA
4,0,13,2020-07-09,NA
4,0,13,2020-07-10,NA
