"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-06-01,2
2,2,2,2020-06-02,2
4,4,4,2020-06-03,4
3,3,5,2020-06-04,3
5,5,7,2020-06-05,5
3,3,5,2020-06-06,3
1,1,3,2020-06-07,1
3,3,6,2020-06-08,3
0,0,2,2020-06-09,NA
1,1,4,2020-06-10,1
3,3,6,2020-06-11,3
2,2,5,2020-06-12,2
3,3,6,2020-06-13,3
1,1,4,2020-06-14,1
1,0,3,2020-06-15,NA
4,3,6,2020-06-16,3
4,3,6,2020-06-17,3
3,2,5,2020-06-18,2
6,5,8,2020-06-19,5
3,2,6,2020-06-20,2
2,1,5,2020-06-21,1
2,1,5,2020-06-22,1
5,4,8,2020-06-23,4
1,0,4,2020-06-24,NA
4,3,7,2020-06-25,3
4,3,7,2020-06-26,3
4,3,7,2020-06-27,3
2,1,5,2020-06-28,1
2,1,5,2020-06-29,1
2,1,6,2020-06-30,1
3,2,7,2020-07-01,2
2,1,6,2020-07-02,1
2,1,6,2020-07-03,1
4,2,7,2020-07-04,2
3,1,7,2020-07-05,1
3,1,7,2020-07-06,1
3,1,7,2020-07-07,1
2,0,7,2020-07-08,NA
2,0,7,2020-07-09,NA
3,0,7,2020-07-10,NA
