"estimate","lower","upper","onset_date","n.reported"
11,11,11,2020-06-01,11
7,7,8,2020-06-02,7
4,4,5,2020-06-03,4
9,9,10,2020-06-04,9
5,5,7,2020-06-05,5
5,5,8,2020-06-06,5
4,4,7,2020-06-07,4
8,8,11,2020-06-08,8
6,6,9,2020-06-09,6
11,10,13,2020-06-10,10
4,3,6,2020-06-11,3
5,4,7,2020-06-12,4
5,4,8,2020-06-13,4
4,3,7,2020-06-14,3
4,3,7,2020-06-15,3
3,2,7,2020-06-16,2
10,8,13,2020-06-17,8
10,8,14,2020-06-18,8
9,6,13,2020-06-19,6
12,9,17,2020-06-20,9
4,1,9,2020-06-21,1
5,2,10.0249999999996,2020-06-22,2
10,6,15,2020-06-23,6
14,10,20,2020-06-24,9
11,7,18,2020-06-25,6
11,7,18,2020-06-26,6
8,3,15,2020-06-27,2
12,7,20,2020-06-28,5
9,4,17,2020-06-29,2
12,6,22,2020-06-30,4
12,6,22,2020-07-01,4
9,3,19,2020-07-02,1
10,4,20,2020-07-03,2
10,4,21,2020-07-04,1
9,3,20,2020-07-05,NA
10,4,22,2020-07-06,1
10,4,23,2020-07-07,1
9,3,24,2020-07-08,NA
11,4,27,2020-07-09,1
10,3,28,2020-07-10,NA
