"dt_sin_pri","n.casos"
2019-12-30,1
2019-12-31,1
2020-01-06,1
2020-01-07,1
2020-01-13,1
2020-01-26,1
2020-02-20,2
2020-02-23,1
2020-02-29,1
2020-03-01,1
2020-03-02,1
2020-03-03,1
2020-03-05,1
2020-03-06,1
2020-03-10,3
2020-03-11,3
2020-03-12,3
2020-03-13,1
2020-03-14,2
2020-03-15,2
2020-03-16,4
2020-03-17,4
2020-03-18,5
2020-03-19,10
2020-03-20,5
2020-03-22,3
2020-03-23,5
2020-03-24,8
2020-03-25,4
2020-03-26,7
2020-03-27,9
2020-03-28,9
2020-03-29,6
2020-03-30,5
2020-03-31,4
2020-04-01,13
2020-04-03,3
2020-04-04,1
2020-04-05,4
2020-04-06,7
2020-04-07,7
2020-04-08,7
2020-04-09,5
2020-04-10,6
2020-04-11,5
2020-04-12,5
2020-04-13,4
2020-04-14,5
2020-04-15,4
2020-04-16,5
2020-04-17,11
2020-04-18,12
2020-04-19,5
2020-04-20,13
2020-04-21,4
2020-04-22,8
2020-04-23,7
2020-04-24,5
2020-04-25,5
2020-04-26,6
2020-04-27,2
2020-04-28,12
2020-04-29,3
2020-04-30,8
2020-05-01,10
2020-05-02,8
2020-05-03,9
2020-05-04,8
2020-05-05,5
2020-05-06,7
2020-05-07,5
2020-05-08,5
2020-05-09,6
2020-05-10,8
2020-05-11,13
2020-05-12,4
2020-05-13,12
2020-05-14,7
2020-05-15,6
2020-05-16,5
2020-05-17,5
2020-05-18,6
2020-05-19,6
2020-05-20,12
2020-05-21,14
2020-05-22,4
2020-05-23,8
2020-05-24,3
2020-05-25,4
2020-05-26,6
2020-05-27,5
2020-05-28,6
2020-05-29,8
2020-05-30,4
2020-05-31,6
2020-06-01,12
2020-06-02,8
2020-06-03,5
2020-06-04,9
2020-06-05,5
2020-06-06,6
2020-06-07,4
2020-06-08,8
2020-06-09,6
2020-06-10,10
2020-06-11,3
2020-06-12,4
2020-06-13,5
2020-06-14,4
2020-06-15,4
2020-06-16,3
2020-06-17,8
2020-06-18,8
2020-06-19,6
2020-06-20,9
2020-06-21,1
2020-06-22,4
2020-06-23,7
2020-06-24,9
2020-06-25,8
2020-06-26,7
2020-06-27,3
2020-06-28,6
2020-06-29,4
2020-06-30,5
2020-07-01,4
2020-07-02,2
2020-07-03,7
2020-07-04,2
2020-07-05,3
2020-07-06,4
2020-07-07,5
2020-07-08,1
2020-07-09,2
2020-07-10,2
2020-07-12,1
2020-07-14,1
2020-07-15,1
